% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	26	903	0
0.109	1	2	11	10	2	12	301	0
0.109	1	1	11	10	1	26	903	1
0.109	1	2	11	10	2	12	301	1
0.125	1	1	13	6	1	26	903	0
0.125	1	2	13	6	2	28	1095	0
0.125	1	1	13	6	1	26	903	1
0.125	1	2	13	6	2	28	1095	1
0.126	1	1	13	7	1	26	1908	0
0.126	1	1	13	7	1	26	1908	1
0.127	1	2	13	8	2	28	2292	0
0.127	1	2	13	8	2	28	2292	1
0.128	1	1	13	9	1	26	903	0
0.128	1	2	13	9	2	28	1095	0
0.128	1	1	13	9	1	26	903	1
0.128	1	2	13	9	2	28	1095	1
0.141	1	1	15	2	1	26	903	0
0.141	1	2	15	2	2	28	1095	0
0.141	1	1	15	2	1	26	903	1
0.141	1	2	15	2	2	28	1095	1
0.142	1	1	15	3	1	26	903	0
0.142	1	2	15	3	2	28	1095	0
0.142	1	1	15	3	1	26	903	1
0.142	1	2	15	3	2	28	1095	1
0.143	1	1	15	4	1	26	903	0
0.143	1	2	15	4	2	28	1095	0
0.143	1	1	15	4	1	26	903	1
0.143	1	2	15	4	2	28	1095	1
0.144	1	1	15	5	1	26	903	0
0.144	1	2	15	5	2	28	1095	0
0.144	1	1	15	5	1	26	903	1
0.144	1	2	15	5	2	28	1095	1
0.145	1	2	15	6	2	28	2292	0
0.145	1	2	15	6	2	28	2292	1
0.157	1	1	16	8	1	26	903	0
0.157	1	2	16	8	2	28	1095	0
0.157	1	1	16	8	1	26	903	1
0.157	1	2	16	8	2	28	1095	1
0.158	1	1	16	9	1	26	903	0
0.158	1	2	16	9	2	28	1095	0
0.158	1	1	16	9	1	26	903	1
0.158	1	2	16	9	2	28	1095	1
0.159	1	1	16	10	1	26	903	0
0.159	1	2	16	10	2	28	1095	0
0.159	1	1	16	10	1	26	903	1
0.159	1	2	16	10	2	28	1095	1
0.16	1	1	17	1	1	26	903	0
0.16	1	2	17	1	2	28	1095	0
0.16	1	1	17	1	1	26	903	1
0.16	1	2	17	1	2	28	1095	1
0.173	1	1	18	4	1	26	903	0
0.173	1	2	18	4	2	22	693	0
0.173	1	1	18	4	1	26	903	1
0.173	1	2	18	4	2	22	693	1
0.174	1	1	18	5	1	26	903	0
0.174	1	2	18	5	2	22	693	0
0.174	1	1	18	5	1	26	903	1
0.174	1	2	18	5	2	22	693	1
0.175	1	1	18	6	1	26	903	0
0.175	1	2	18	6	2	22	693	0
0.175	1	1	18	6	1	26	903	1
0.175	1	2	18	6	2	22	693	1
0.176	1	1	18	7	1	26	903	0
0.176	1	2	18	7	2	22	693	0
0.176	1	1	18	7	1	26	903	1
0.176	1	2	18	7	2	22	693	1
0.189	1	1	19	10	1	26	903	0
0.189	1	2	19	10	2	22	693	0
0.189	1	1	19	10	1	26	903	1
0.189	1	2	19	10	2	22	693	1
0.19	1	1	20	1	1	26	903	0
0.19	1	2	20	1	2	22	693	0
0.19	1	1	20	1	1	26	903	1
0.19	1	2	20	1	2	22	693	1
0.191	1	1	20	2	1	26	903	0
0.191	1	2	20	2	2	22	693	0
0.191	1	1	20	2	1	26	903	1
0.191	1	2	20	2	2	22	693	1
0.192	1	1	20	3	1	26	903	0
0.192	1	2	20	3	2	22	693	0
0.192	1	1	20	3	1	26	903	1
0.192	1	2	20	3	2	22	693	1
0.205	1	1	21	6	1	16	453	0
0.205	1	2	21	6	2	28	1095	0
0.205	1	1	21	6	1	16	453	1
0.205	1	2	21	6	2	28	1095	1
0.206	1	1	21	7	1	16	453	0
0.206	1	2	21	7	2	28	1095	0
0.206	1	1	21	7	1	16	453	1
0.206	1	2	21	7	2	28	1095	1
0.207	1	1	21	8	1	8	437	0
0.207	1	1	21	8	1	8	437	1
0.208	1	1	21	9	1	8	437	0
0.208	1	1	21	9	1	8	437	1
0.214	1	2	22	5	2	22	1431	0
0.214	1	2	22	5	2	22	1431	1
0.221	1	2	23	2	2	22	1431	0
0.221	1	2	23	2	2	22	1431	1
0.222	1	2	23	3	2	22	1431	0
0.222	1	2	23	3	2	22	1431	1
0.223	1	1	23	4	1	8	437	0
0.223	1	1	23	4	1	8	437	1
0.224	1	1	23	5	1	8	437	0
0.224	1	1	23	5	1	8	437	1
0.225	1	1	23	6	1	8	437	0
0.225	1	1	23	6	1	8	437	1
0.229	1	2	23	10	2	22	1431	0
0.229	1	2	23	10	2	22	1431	1
0.23	1	2	24	1	2	22	1431	0
0.23	1	2	24	1	2	22	1431	1
0.231	1	2	24	2	2	22	1431	0
0.231	1	2	24	2	2	22	1431	1
0.238	1	2	24	9	2	22	1431	0
0.238	1	2	24	9	2	22	1431	1
0.239	1	1	24	10	1	16	453	0
0.239	1	2	24	10	2	28	1095	0
0.239	1	1	24	10	1	16	453	1
0.239	1	2	24	10	2	28	1095	1
0.24	1	1	25	1	1	8	437	0
0.24	1	1	25	1	1	8	437	1
0.241	1	1	25	2	1	18	1143	0
0.241	1	1	25	2	1	18	1143	1
0.245	1	2	25	6	2	18	1143	0
