% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	14	389	0	1	1	0
115	1	4	2	0	2	65	0	1	1	0
116	1	1	3	0	12	301	0	1	1	0
116	1	3	6	0	22	693	0	1	1	0
117	1	5	4	0	16	967	0	1	1	0
140	1	4	2	0	24	1692	0	1	1	0
142	1	1	3	0	22	1431	0	1	1	0
167	1	4	2	0	24	1692	0	1	1	0
169	1	1	3	0	2	137	0	1	1	0
1145	1	2	1	0	24	1692	0	1	1	0
1181	1	2	1	0	12	621	0	1	1	0
2407	1	2	1	0	20	1335	0	1	1	0
2633	1	2	1	0	8	437	0	1	1	0
2657	1	2	1	0	20	1335	0	1	1	0
3663	1	2	1	0	14	807	0	1	1	0
3890	1	2	1	0	18	1143	0	1	1	0
3916	1	2	1	0	18	1143	0	1	1	0
