% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	28	1095	0
0.109	1	1	11	10	2	28	1095	0
0.109	1	2	11	10	1	28	1095	1
0.109	1	1	11	10	2	28	1095	1
0.125	1	2	13	6	1	28	1095	0
0.125	1	1	13	6	2	26	903	0
0.125	1	2	13	6	1	28	1095	1
0.125	1	1	13	6	2	26	903	1
0.126	1	2	13	7	1	28	1095	0
0.126	1	1	13	7	2	26	903	0
0.126	1	2	13	7	1	28	1095	1
0.126	1	1	13	7	2	26	903	1
0.128	1	2	13	9	1	28	1095	0
0.128	1	1	13	9	2	26	903	0
0.128	1	2	13	9	1	28	1095	1
0.128	1	1	13	9	2	26	903	1
0.141	1	2	15	2	1	28	1095	0
0.141	1	1	15	2	2	26	903	0
0.141	1	2	15	2	1	28	1095	1
0.141	1	1	15	2	2	26	903	1
0.142	1	2	15	3	1	28	1095	0
0.142	1	1	15	3	2	26	903	0
0.142	1	2	15	3	1	28	1095	1
0.142	1	1	15	3	2	26	903	1
0.143	1	2	15	4	1	28	1095	0
0.143	1	1	15	4	2	26	903	0
0.143	1	2	15	4	1	28	1095	1
0.143	1	1	15	4	2	26	903	1
0.144	1	2	15	5	1	28	1095	0
0.144	1	1	15	5	2	26	903	0
0.144	1	2	15	5	1	28	1095	1
0.144	1	1	15	5	2	26	903	1
0.157	1	2	16	8	1	28	1095	0
0.157	1	1	16	8	2	26	903	0
0.157	1	2	16	8	1	28	1095	1
0.157	1	1	16	8	2	26	903	1
0.158	1	2	16	9	1	28	1095	0
0.158	1	1	16	9	2	26	903	0
0.158	1	2	16	9	1	28	1095	1
0.158	1	1	16	9	2	26	903	1
0.159	1	2	16	10	1	28	1095	0
0.159	1	1	16	10	2	26	903	0
0.159	1	2	16	10	1	28	1095	1
0.159	1	1	16	10	2	26	903	1
0.16	1	2	17	1	1	28	1095	0
0.16	1	1	17	1	2	26	903	0
0.16	1	2	17	1	1	28	1095	1
0.16	1	1	17	1	2	26	903	1
0.173	1	2	18	4	1	28	1095	0
0.173	1	1	18	4	2	10	261	0
0.173	1	2	18	4	1	28	1095	1
0.173	1	1	18	4	2	10	261	1
0.174	1	2	18	5	1	28	1095	0
0.174	1	1	18	5	2	10	261	0
0.174	1	2	18	5	1	28	1095	1
0.174	1	1	18	5	2	10	261	1
0.175	1	2	18	6	1	28	1095	0
0.175	1	1	18	6	2	10	261	0
0.175	1	2	18	6	1	28	1095	1
0.175	1	1	18	6	2	10	261	1
0.176	1	2	18	7	1	28	1095	0
0.176	1	1	18	7	2	10	261	0
0.176	1	2	18	7	1	28	1095	1
0.176	1	1	18	7	2	10	261	1
0.189	1	2	19	10	1	28	1095	0
0.189	1	1	19	10	2	10	261	0
0.189	1	2	19	10	1	28	1095	1
0.189	1	1	19	10	2	10	261	1
0.19	1	2	20	1	1	28	1095	0
0.19	1	1	20	1	2	10	261	0
0.19	1	2	20	1	1	28	1095	1
0.19	1	1	20	1	2	10	261	1
0.191	1	2	20	2	1	28	1095	0
0.191	1	1	20	2	2	10	261	0
0.191	1	2	20	2	1	28	1095	1
0.191	1	1	20	2	2	10	261	1
0.192	1	2	20	3	1	28	1095	0
0.192	1	1	20	3	2	10	261	0
0.192	1	2	20	3	1	28	1095	1
0.192	1	1	20	3	2	10	261	1
0.205	1	2	21	6	1	28	1095	0
0.205	1	1	21	6	2	4	105	0
0.205	1	2	21	6	1	28	1095	1
0.205	1	1	21	6	2	4	105	1
0.206	1	2	21	7	1	28	1095	0
0.206	1	1	21	7	2	4	105	0
0.206	1	2	21	7	1	28	1095	1
0.206	1	1	21	7	2	4	105	1
0.207	1	2	21	8	1	28	1095	0
0.207	1	1	21	8	2	4	105	0
0.207	1	2	21	8	1	28	1095	1
0.207	1	1	21	8	2	4	105	1
0.208	1	2	21	9	1	28	1095	0
0.208	1	1	21	9	2	4	105	0
0.208	1	2	21	9	1	28	1095	1
0.208	1	1	21	9	2	4	105	1
0.209	1	1	21	10	2	4	225	0
0.209	1	1	21	10	2	4	225	1
0.22	1	2	23	1	1	28	1095	0
0.22	1	1	23	1	2	4	105	0
0.22	1	2	23	1	1	28	1095	1
0.22	1	1	23	1	2	4	105	1
0.221	1	2	23	2	1	28	1095	0
0.221	1	1	23	2	2	4	105	0
0.221	1	2	23	2	1	28	1095	1
0.221	1	1	23	2	2	4	105	1
0.222	1	2	23	3	1	28	1095	0
0.222	1	1	23	3	2	4	105	0
0.222	1	2	23	3	1	28	1095	1
0.222	1	1	23	3	2	4	105	1
0.223	1	2	23	4	1	28	1095	0
0.223	1	1	23	4	2	4	105	0
0.223	1	2	23	4	1	28	1095	1
0.223	1	1	23	4	2	4	105	1
0.224	1	1	23	5	2	4	225	0
0.224	1	1	23	5	2	4	225	1
0.227	1	2	23	8	1	28	1095	0
0.236	1	1	24	7	2	4	225	0
0.236	1	1	24	7	2	4	225	1
0.237	1	1	24	8	2	4	225	0
0.237	1	1	24	8	2	4	225	1
0.238	1	1	24	9	2	4	225	0
