% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	3	1	0	22	1431	0	1	1	0
116	1	1	2	0	28	2292	0	1	1	0
117	1	4	3	0	24	1692	0	1	1	0
118	1	2	4	0	22	693	0	1	1	0
118	1	5	6	0	28	1095	0	1	1	0
140	1	5	6	0	10	549	0	1	1	0
141	1	3	1	0	26	1908	0	1	1	0
142	1	2	4	0	26	1908	0	1	1	0
163	1	5	6	0	10	549	0	1	1	0
344	1	3	1	0	28	2292	0	1	1	0
370	1	3	1	0	28	2292	0	1	1	0
395	1	3	1	0	28	2292	0	1	1	0
1142	1	4	3	0	28	2292	0	1	1	0
1143	1	1	2	0	28	2292	0	1	1	0
2367	1	1	2	0	28	2292	0	1	1	0
2592	1	1	2	0	18	1143	0	1	1	0
2617	1	1	2	0	4	225	0	1	1	0
3622	1	1	2	0	28	2292	0	1	1	0
7168	1	5	6	0	10	549	0	1	1	0
8369	1	4	3	0	28	2292	0	1	1	0
