% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	28	1095	0
0.109	1	1	11	10	2	28	1095	0
0.109	1	2	11	10	1	28	1095	1
0.109	1	1	11	10	2	28	1095	1
0.125	1	2	13	6	1	24	807	0
0.125	1	1	13	6	2	28	1095	0
0.125	1	2	13	6	1	24	807	1
0.125	1	1	13	6	2	28	1095	1
0.126	1	2	13	7	1	24	807	0
0.126	1	1	13	7	2	28	1095	0
0.126	1	2	13	7	1	24	807	1
0.126	1	1	13	7	2	28	1095	1
0.128	1	2	13	9	1	24	807	0
0.128	1	1	13	9	2	28	1095	0
0.128	1	2	13	9	1	24	807	1
0.128	1	1	13	9	2	28	1095	1
0.141	1	2	15	2	1	24	807	0
0.141	1	1	15	2	2	28	1095	0
0.141	1	2	15	2	1	24	807	1
0.141	1	1	15	2	2	28	1095	1
0.142	1	2	15	3	1	24	807	0
0.142	1	1	15	3	2	28	1095	0
0.142	1	2	15	3	1	24	807	1
0.142	1	1	15	3	2	28	1095	1
0.143	1	2	15	4	1	24	807	0
0.143	1	1	15	4	2	28	1095	0
0.143	1	2	15	4	1	24	807	1
0.143	1	1	15	4	2	28	1095	1
0.144	1	2	15	5	1	24	807	0
0.144	1	1	15	5	2	28	1095	0
0.144	1	2	15	5	1	24	807	1
0.144	1	1	15	5	2	28	1095	1
0.157	1	2	16	8	1	24	807	0
0.157	1	1	16	8	2	28	1095	0
0.157	1	2	16	8	1	24	807	1
0.157	1	1	16	8	2	28	1095	1
0.158	1	2	16	9	1	24	807	0
0.158	1	1	16	9	2	28	1095	0
0.158	1	2	16	9	1	24	807	1
0.158	1	1	16	9	2	28	1095	1
0.159	1	2	16	10	1	24	807	0
0.159	1	1	16	10	2	28	1095	0
0.159	1	2	16	10	1	24	807	1
0.159	1	1	16	10	2	28	1095	1
0.16	1	2	17	1	1	24	807	0
0.16	1	1	17	1	2	28	1095	0
0.16	1	2	17	1	1	24	807	1
0.16	1	1	17	1	2	28	1095	1
0.161	1	1	17	2	2	28	2292	0
0.161	1	1	17	2	2	28	2292	1
0.173	1	2	18	4	1	28	2292	0
0.173	1	2	18	4	1	28	2292	1
0.174	1	2	18	5	1	28	2292	0
0.174	1	2	18	5	1	28	2292	1
0.175	1	2	18	6	1	28	2292	0
0.175	1	2	18	6	1	28	2292	1
0.176	1	2	18	7	1	28	2292	0
0.176	1	2	18	7	1	28	2292	1
0.177	1	1	18	8	2	28	2292	0
0.177	1	1	18	8	2	28	2292	1
0.178	1	1	18	9	2	28	2292	0
0.178	1	1	18	9	2	28	2292	1
0.189	1	2	19	10	1	28	2292	0
0.189	1	2	19	10	1	28	2292	1
0.19	1	2	20	1	1	28	2292	0
0.19	1	2	20	1	1	28	2292	1
0.191	1	2	20	2	1	28	2292	0
0.191	1	2	20	2	1	28	2292	1
0.192	1	1	20	3	2	28	1095	0
0.192	1	2	20	3	1	28	1095	0
0.192	1	1	20	3	2	28	1095	1
0.192	1	2	20	3	1	28	1095	1
0.193	1	1	20	4	2	28	2292	0
0.193	1	1	20	4	2	28	2292	1
0.205	1	2	21	6	1	22	1431	0
0.205	1	2	21	6	1	22	1431	1
0.206	1	2	21	7	1	22	1431	0
0.206	1	2	21	7	1	22	1431	1
0.207	1	2	21	8	1	22	1431	0
0.207	1	2	21	8	1	22	1431	1
0.208	1	1	21	9	2	28	1095	0
0.208	1	2	21	9	1	28	1095	0
0.208	1	1	21	9	2	28	1095	1
0.208	1	2	21	9	1	28	1095	1
0.209	1	1	21	10	2	28	2292	0
0.209	1	1	21	10	2	28	2292	1
0.21	1	1	22	1	2	28	2292	0
0.21	1	1	22	1	2	28	2292	1
0.211	1	1	22	2	2	28	2292	0
0.211	1	1	22	2	2	28	2292	1
0.224	1	2	23	5	1	22	693	0
0.224	1	1	23	5	2	28	1095	0
0.224	1	2	23	5	1	22	693	1
0.224	1	1	23	5	2	28	1095	1
0.225	1	2	23	6	1	22	693	0
0.225	1	1	23	6	2	28	1095	0
0.225	1	2	23	6	1	22	693	1
0.225	1	1	23	6	2	28	1095	1
0.226	1	1	23	7	2	28	2292	0
0.226	1	1	23	7	2	28	2292	1
0.227	1	1	23	8	2	28	2292	0
0.227	1	1	23	8	2	28	2292	1
0.239	1	2	24	10	1	22	693	0
0.239	1	1	24	10	2	28	1095	0
0.239	1	2	24	10	1	22	693	1
0.239	1	1	24	10	2	28	1095	1
0.24	1	2	25	1	1	22	693	0
0.24	1	1	25	1	2	28	1095	0
0.24	1	2	25	1	1	22	693	1
0.24	1	1	25	1	2	28	1095	1
0.241	1	2	25	2	1	28	1095	0
0.241	1	1	25	2	2	28	1095	0
0.241	1	2	25	2	1	28	1095	1
0.241	1	1	25	2	2	28	1095	1
0.242	1	1	25	3	2	28	2292	0
0.242	1	1	25	3	2	28	2292	1
0.255	1	2	26	6	1	28	1095	0
0.255	1	1	26	6	2	28	1095	0
0.255	1	2	26	6	1	28	1095	1
0.255	1	1	26	6	2	28	1095	1
