% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	22	693	0
0.109	1	2	11	10	2	28	1095	0
0.109	1	1	11	10	1	22	693	1
0.109	1	2	11	10	2	28	1095	1
0.125	1	1	13	6	1	28	1095	0
0.125	1	2	13	6	2	28	1095	0
0.125	1	1	13	6	1	28	1095	1
0.125	1	2	13	6	2	28	1095	1
0.126	1	2	13	7	2	28	2292	0
0.126	1	2	13	7	2	28	2292	1
0.127	1	1	13	8	1	28	2292	0
0.127	1	1	13	8	1	28	2292	1
0.128	1	2	13	9	2	28	1095	0
0.128	1	1	13	9	1	28	1095	0
0.128	1	2	13	9	2	28	1095	1
0.128	1	1	13	9	1	28	1095	1
0.141	1	2	15	2	2	28	1095	0
0.141	1	1	15	2	1	28	1095	0
0.141	1	2	15	2	2	28	1095	1
0.141	1	1	15	2	1	28	1095	1
0.142	1	2	15	3	2	28	1095	0
0.142	1	1	15	3	1	28	1095	0
0.142	1	2	15	3	2	28	1095	1
0.142	1	1	15	3	1	28	1095	1
0.143	1	2	15	4	2	28	1095	0
0.143	1	1	15	4	1	28	1095	0
0.143	1	2	15	4	2	28	1095	1
0.143	1	1	15	4	1	28	1095	1
0.144	1	2	15	5	2	28	1095	0
0.144	1	1	15	5	1	28	1095	0
0.144	1	2	15	5	2	28	1095	1
0.144	1	1	15	5	1	28	1095	1
0.145	1	1	15	6	1	28	2292	0
0.145	1	1	15	6	1	28	2292	1
0.157	1	2	16	8	2	28	1095	0
0.157	1	1	16	8	1	28	1095	0
0.157	1	2	16	8	2	28	1095	1
0.157	1	1	16	8	1	28	1095	1
0.158	1	2	16	9	2	28	1095	0
0.158	1	1	16	9	1	28	1095	0
0.158	1	2	16	9	2	28	1095	1
0.158	1	1	16	9	1	28	1095	1
0.159	1	2	16	10	2	28	1095	0
0.159	1	1	16	10	1	28	1095	0
0.159	1	2	16	10	2	28	1095	1
0.159	1	1	16	10	1	28	1095	1
0.16	1	2	17	1	2	28	1095	0
0.16	1	1	17	1	1	28	1095	0
0.16	1	2	17	1	2	28	1095	1
0.16	1	1	17	1	1	28	1095	1
0.173	1	2	18	4	2	28	1095	0
0.173	1	1	18	4	1	28	1095	0
0.173	1	2	18	4	2	28	1095	1
0.173	1	1	18	4	1	28	1095	1
0.174	1	2	18	5	2	28	1095	0
0.174	1	1	18	5	1	28	1095	0
0.174	1	2	18	5	2	28	1095	1
0.174	1	1	18	5	1	28	1095	1
0.175	1	2	18	6	2	28	1095	0
0.175	1	1	18	6	1	28	1095	0
0.175	1	2	18	6	2	28	1095	1
0.175	1	1	18	6	1	28	1095	1
0.176	1	2	18	7	2	28	1095	0
0.176	1	1	18	7	1	28	1095	0
0.176	1	2	18	7	2	28	1095	1
0.176	1	1	18	7	1	28	1095	1
0.189	1	2	19	10	2	28	1095	0
0.189	1	1	19	10	1	28	1095	0
0.189	1	2	19	10	2	28	1095	1
0.189	1	1	19	10	1	28	1095	1
0.19	1	2	20	1	2	28	1095	0
0.19	1	1	20	1	1	28	1095	0
0.19	1	2	20	1	2	28	1095	1
0.19	1	1	20	1	1	28	1095	1
0.191	1	2	20	2	2	28	1095	0
0.191	1	1	20	2	1	28	1095	0
0.191	1	2	20	2	2	28	1095	1
0.191	1	1	20	2	1	28	1095	1
0.192	1	2	20	3	2	28	1095	0
0.192	1	1	20	3	1	28	1095	0
0.192	1	2	20	3	2	28	1095	1
0.192	1	1	20	3	1	28	1095	1
0.205	1	2	21	6	2	28	1095	0
0.205	1	1	21	6	1	18	549	0
0.205	1	2	21	6	2	28	1095	1
0.205	1	1	21	6	1	18	549	1
0.206	1	2	21	7	2	28	1095	0
0.206	1	1	21	7	1	18	549	0
0.206	1	2	21	7	2	28	1095	1
0.206	1	1	21	7	1	18	549	1
0.207	1	2	21	8	2	28	1095	0
0.207	1	1	21	8	1	18	549	0
0.207	1	2	21	8	2	28	1095	1
0.207	1	1	21	8	1	18	549	1
0.208	1	2	21	9	2	28	1095	0
0.208	1	1	21	9	1	18	549	0
0.208	1	2	21	9	2	28	1095	1
0.208	1	1	21	9	1	18	549	1
0.22	1	2	23	1	2	28	1095	0
0.22	1	1	23	1	1	18	549	0
0.22	1	2	23	1	2	28	1095	1
0.22	1	1	23	1	1	18	549	1
0.221	1	2	23	2	2	28	1095	0
0.221	1	1	23	2	1	18	549	0
0.221	1	2	23	2	2	28	1095	1
0.221	1	1	23	2	1	18	549	1
0.222	1	2	23	3	2	28	1095	0
0.222	1	1	23	3	1	18	549	0
0.222	1	2	23	3	2	28	1095	1
0.222	1	1	23	3	1	18	549	1
0.223	1	2	23	4	2	28	1095	0
0.223	1	1	23	4	1	18	549	0
0.223	1	2	23	4	2	28	1095	1
0.223	1	1	23	4	1	18	549	1
0.224	1	2	23	5	2	28	2292	0
0.224	1	2	23	5	2	28	2292	1
0.236	1	1	24	7	1	14	807	0
0.236	1	1	24	7	1	14	807	1
0.237	1	1	24	8	1	14	807	0
0.237	1	1	24	8	1	14	807	1
0.238	1	1	24	9	1	14	807	0
0.238	1	1	24	9	1	14	807	1
0.239	1	1	24	10	1	14	807	0
0.239	1	1	24	10	1	14	807	1
0.241	1	2	25	2	2	28	2292	0
0.241	1	2	25	2	2	28	2292	1
0.252	1	1	26	3	1	28	2292	0
0.252	1	1	26	3	1	28	2292	1
0.253	1	1	26	4	1	28	2292	0
0.253	1	1	26	4	1	28	2292	1
0.254	1	1	26	5	1	28	2292	0
0.254	1	1	26	5	1	28	2292	1
0.255	1	1	26	6	1	28	2292	0
0.255	1	1	26	6	1	28	2292	1
0.257	1	2	26	8	2	28	2292	0
0.257	1	2	26	8	2	28	2292	1
0.267	1	1	27	8	1	28	2292	0
0.267	1	1	27	8	1	28	2292	1
0.268	1	1	27	9	1	28	2292	0
0.268	1	1	27	9	1	28	2292	1
0.269	1	1	27	10	1	28	2292	0
0.269	1	1	27	10	1	28	2292	1
0.273	1	2	28	4	2	28	2292	0
0.273	1	2	28	4	2	28	2292	1
0.283	1	1	29	4	1	28	2292	0
0.283	1	1	29	4	1	28	2292	1
0.284	1	1	29	5	1	28	2292	0
0.284	1	1	29	5	1	28	2292	1
0.285	1	1	29	6	1	28	2292	0
0.285	1	1	29	6	1	28	2292	1
0.286	1	1	29	7	1	28	2292	0
0.286	1	1	29	7	1	28	2292	1
0.289	1	2	29	10	2	28	2292	0
0.289	1	2	29	10	2	28	2292	1
0.299	1	1	30	10	1	28	2292	0
0.299	1	1	30	10	1	28	2292	1
0.3	1	1	31	1	1	28	2292	0
0.3	1	1	31	1	1	28	2292	1
0.301	1	1	31	2	1	28	2292	0
0.301	1	1	31	2	1	28	2292	1
0.302	1	1	31	3	1	28	2292	0
0.302	1	1	31	3	1	28	2292	1
0.304	1	2	31	5	2	28	2292	0
0.304	1	2	31	5	2	28	2292	1
