% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	3	12	0	8	49	0	1	0
115	1	4	11	0	8	49	0	1	0
115	1	5	15	0	6	32	0	1	0
115	1	6	10	0	20	161	0	1	0
115	1	7	4	0	10	63	0	1	0
115	1	8	1	0	16	113	0	1	0
115	1	9	16	0	10	63	0	1	0
115	1	10	9	0	14	93	0	1	0
115	2	7	4	0	10	63	0	1	1
115	2	8	1	0	16	113	0	1	1
115	2	3	12	0	8	49	0	1	1
115	2	4	11	0	8	49	0	1	1
115	2	6	10	0	20	161	0	1	1
115	2	10	9	0	14	93	0	1	1
115	2	5	15	0	6	32	0	1	1
115	2	9	16	0	10	63	0	1	1
122	1	1	2	0	8	137	0	1	0
122	2	1	2	0	8	137	0	1	1
129	1	2	3	0	6	153	0	1	0
129	2	2	3	0	6	153	0	1	1
221	1	5	15	0	2	137	0	1	0
221	2	5	15	0	2	137	0	1	1
3115	1	3	12	0	4	105	0	1	0
3115	1	5	15	0	12	301	0	1	0
3115	2	3	12	0	4	105	0	1	1
3115	2	5	15	0	12	301	0	1	1
9115	1	3	12	0	4	105	0	1	0
9115	1	5	15	0	10	261	0	1	0
9115	2	3	12	0	4	105	0	1	1
9115	2	5	15	0	10	261	0	1	1
